"cleabs","nature","usage_1","usage_2","construction_legere","etat_de_l_objet","gcms_detruit","gcms_date_creation","gcms_date_modification","gcms_date_destruction","date_d_apparition","date_de_confirmation","diffusion","source_detaillee","sources","identifiants_sources","methode_d_acquisition_planimetrique","precision_planimetrique","methode_d_acquisition_altimetrique","precision_altimetrique","complement","nombre_de_logements","nombre_d_etages","materiaux_des_murs","materiaux_de_la_toiture","hauteur","altitude_minimale_sol","altitude_minimale_toit","altitude_maximale_toit","altitude_maximale_construction","altitude_maximale_sol","nom","commentaire_centralise","commentaire_collecteur","origine_du_batiment","source_restitution","metadonnees_unification","metadonnees_appariement_ff","appariement_fichiers_fonciers","identifiant_parcellaire","liens_vers_adresse","liens_vers_evolution","gcms_numrec","gcms_territoire","gcms_fingerprint","gcvs_nom_lot","exception_legitime","geometrie","gcvs_empreinte"
BATIMENT0000000259342252,Indifférenciée,Commercial et services,,false,En service,true,2011-06-17 09:02:30.126,2019-07-02 15:56:59.622,2024-04-08 10:14:30.964,,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,3.20,223.80,227.00,,,,,,ADMIN MAIRIE,Cadastre,,TA=NBDU-MBDP;TX=2;TY=-4;Id Parcelle=;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000008779580/BATIMENT0000000008779758;,"",,,,,46874910,FXX,"9fbac815b8b4e3e70b1be3cf712e3740",,,"MULTIPOLYGON Z(((866175.6 6578903.7 227, 866175.5 6578902 227, 866184.4 6578902.2 227, 866184.2 6578903.8 227, 866175.6 6578903.7 227)))","LINESTRING (866175.5 6578902, 866184.4 6578903.8)"
BATIMENT0000000259342864,Indifférenciée,Indifférencié,,false,En service,true,2011-06-17 09:02:30.126,,2016-10-03 11:08:04.376,,,true,"",,"",BDParcellaire,5.0,Pas de Z,9999.0,"",,,,,0.00,223.70,,,,,"",,,Cadastre,,TA=0BDU-1BDP;TX=0;TY=0;Id Parcelle=;Type BDP=Bâtiment en dur;Anc. SG2D=;Anc. CLEABS=;,"",,,,"",30062975,FXX,"0",,"","MULTIPOLYGON Z(((866190.7 6578864.5 -1000, 866183.9 6578864.6 -1000, 866183.9 6578860.8 -1000, 866184.6 6578860.8 -1000, 866190.6 6578860.7 -1000, 866190.7 6578864.5 -1000)))","LINESTRING (866183.9 6578860.7, 866190.7 6578864.6)"
BATIMENT0000000259342865,Indifférenciée,Indifférencié,,false,En service,true,2011-06-17 09:02:30.126,,2016-10-03 11:08:04.376,,,true,"",,"",BDParcellaire,5.0,Pas de Z,9999.0,"",,,,,0.00,223.70,,,,,"",,,Cadastre,,TA=0BDU-1BDP;TX=0;TY=0;Id Parcelle=;Type BDP=Bâtiment en dur;Anc. SG2D=;Anc. CLEABS=;,"",,,,"",30062975,FXX,"0",,"","MULTIPOLYGON Z(((866189 6578854.1 -1000, 866191.2 6578854 -1000, 866191.5 6578854.7 -1000, 866191.3 6578860.7 -1000, 866190.6 6578860.7 -1000, 866184.6 6578860.8 -1000, 866184.5 6578856.4 -1000, 866189.1 6578856.2 -1000, 866189 6578854.1 -1000)))","LINESTRING (866184.5 6578854, 866191.5 6578860.8)"
BATIMENT0000000259342877,Indifférenciée,Commercial et services,,false,En service,false,2011-06-17 09:02:30.126,2023-04-19 16:27:37.873,,,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,6.50,223.80,230.30,234.40,,224.00,,,ADMIN MAIRIE,Cadastre,,TA=NBDU-MBDP;TX=2;TY=-4;Id Parcelle=;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000008779580/BATIMENT0000000008779758;,"",,,,,44330723,FXX,d621946fbd0f8631a11394eea2dcc684,,,"MULTIPOLYGON Z(((866156.8 6578898.1 230.3, 866153.8 6578896.7 230.3, 866156.9 6578890.4 230.3, 866155.6 6578889.8 230.3, 866155.9 6578889.2 230.3, 866158 6578885.3 230.3, 866156.7 6578884.7 230.3, 866158.7 6578880.3 230.3, 866160 6578880.8 230.3, 866160.1 6578880.6 230.3, 866161.6 6578877.3 230.3, 866162.8 6578877.7 230.3, 866170.3 6578882.1 230.3, 866163.2 6578895.4 230.3, 866160.8 6578900 230.3, 866156.8 6578898.1 230.3)))","LINESTRING (866153.8 6578877.3, 866170.3 6578900)"
BATIMENT0000000259342878,Indifférenciée,Commercial et services,,false,En service,false,2011-06-17 09:02:30.126,2023-04-19 16:27:37.873,,,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",0,1,,,6.50,223.80,230.30,231.20,,224.00,,,ADMIN,Cadastre,,TA=NBDU-MBDP;TX=2;TY=-4;Id Parcelle=;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000008779580/BATIMENT0000000008779758;,"{""fusion"": ""false"", ""classe_q"": ""C"", ""id_bati_ff"": ""01024000AB0077-0008-0083--A"", ""indice_app"": ""0.53"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""4"", ""id_par_ou_tup"": ""01024000AB0077"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""3"", ""indice_detaille"": ""AABA""}",C 0.5,"01024000AB0077",,,44330723,FXX,"14ddac86534af53dde5dc56cac6dcb95",,,"MULTIPOLYGON Z(((866162.8 6578877.7 230.3, 866165.7 6578870.8 230.3, 866176.9 6578876 230.3, 866178.8 6578876.8 230.3, 866182.5 6578878.5 230.3, 866179.5 6578886.2 230.3, 866170.3 6578882.1 230.3, 866162.8 6578877.7 230.3)))","LINESTRING (866162.8 6578870.8, 866182.5 6578886.2)"
BATIMENT0000000270364806,Indifférenciée,Indifférencié,,false,En service,false,2011-06-29 09:12:44.576,2017-01-24 15:35:59.665,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,7.26,422.80,430.06,430.95,431.26,427.90,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0;TY=1;Id Parcelle=0480150000B010357;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456555;,"",,,,"",30460424,FXX,"0",,"","MULTIPOLYGON Z(((778959.7 6373982.1 430, 778957.7 6373979.5 430, 778952.4 6373981 430, 778952.5 6373982.2 430, 778953.1 6373985.3 430, 778954.1 6373990.2 430, 778960.4 6373988.3 430, 778959.7 6373982.1 430)))","LINESTRING (778952.4 6373979.5, 778960.4 6373990.2)"
BATIMENT0000000270364807,Indifférenciée,Indifférencié,,false,En service,true,2011-06-29 09:12:44.576,,2014-04-07 18:56:25.373,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,7.60,414.70,422.30,,,,"",,,Cadastre,,TA=1BDU-NBDP;TX=0;TY=1;Id Parcelle=0480150000B010358;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456555;,"",,,,"",11017037,FXX,"0",,"","MULTIPOLYGON Z(((778973.2 6373975.1 422.3, 778970 6373971.7 422.3, 778969.3 6373972.5 422.3, 778966.5 6373969.6 422.3, 778962.4 6373974 422.3, 778957.9 6373977.7 422.3, 778954.8 6373973.9 422.3, 778953.2 6373975.3 422.3, 778949.7 6373971.2 422.3, 778953 6373968.3 422.3, 778957.1 6373972.3 422.3, 778960.2 6373968.8 422.3, 778958.1 6373966.8 422.3, 778960.1 6373964.6 422.3, 778962.6 6373966.4 422.3, 778966.9 6373962.9 422.3, 778971.5 6373963.9 422.3, 778975.1 6373967.8 422.3, 778977.9 6373970.8 422.3, 778973.2 6373975.1 422.3)))","LINESTRING (778949.7 6373962.9, 778977.9 6373977.7)"
BATIMENT0000000270364808,Indifférenciée,Résidentiel,,false,En service,false,2011-06-29 09:12:44.576,2019-03-15 10:36:09.607,,1748-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",9.36,417.90,427.26,428.04,428.50,420.40,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B011178;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""480150000B1178-B010-5056--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""480150000B1178"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"480150000B1178","","",35391064,FXX,e0efe607bae5a5c1601cb8f4a731b129,,"","MULTIPOLYGON Z(((778979.2 6373998 427.2, 778972.3 6373998.1 427.2, 778972.1 6374005.6 427.2, 778972.1 6374009.8 427.2, 778972.7 6374009.8 427.2, 778974 6374009.7 427.2, 778974 6374010.5 427.2, 778978.8 6374010.3 427.2, 778978.9 6374009.1 427.2, 778978.9 6374007.4 427.2, 778979.2 6373998 427.2)))","LINESTRING (778972.1 6373998, 778979.2 6374010.5)"
BATIMENT0000000270364809,Indifférenciée,Résidentiel,,false,En service,false,2011-06-29 09:12:44.576,2019-03-15 10:36:09.607,,1597-01-01,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,2,"10","10",7.90,418.00,425.90,427.25,428.00,424.10,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010360;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"{""fusion"": ""false"", ""classe_q"": ""B"", ""id_bati_ff"": ""480150000B0360-B010-5058--A"", ""indice_app"": ""0.38"", ""nb_bati_ff"": ""2"", ""nb_bati_bdt"": ""3"", ""id_par_ou_tup"": ""480150000B0360"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""DAAA""}",B 0.4,"480150000B0360","","",35391064,FXX,"8de350f442ba404ca569703b31ab5972",,"","MULTIPOLYGON Z(((778962.3 6374004.1 425.9, 778962.7 6373998 425.9, 778970.7 6373998 425.9, 778972.3 6373998.1 425.9, 778972.1 6374005.6 425.9, 778969.4 6374005.5 425.9, 778962.8 6374005.3 425.9, 778962.8 6374004.1 425.9, 778962.3 6374004.1 425.9)))","LINESTRING (778962.3 6373998, 778972.3 6374005.6)"
BATIMENT0000000270364810,Indifférenciée,Résidentiel,,false,En service,false,2011-06-29 09:12:44.576,2020-05-29 12:14:55.520,,1575-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","12",9.52,417.50,427.02,428.13,,420.70,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010361;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""480150000B0361-B010-5059--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""480150000B0361"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"480150000B0361","","",37479240,FXX,e1128eba15c51db06c222fa8d008f62a,,"","MULTIPOLYGON Z(((778979.4 6373991.7 427, 778971.7 6373992 427, 778971.7 6373993.1 427, 778970.7 6373993.2 427, 778970.7 6373998 427, 778972.3 6373998.1 427, 778979.2 6373998 427, 778979.4 6373991.7 427)))","LINESTRING (778970.7 6373991.7, 778979.4 6373998.1)"
BATIMENT0000000270364811,Indifférenciée,Indifférencié,,false,En service,false,2011-06-29 09:12:44.576,2017-01-31 19:10:40.231,,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,7.90,418.00,425.90,427.67,428.21,423.40,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010360;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",30484461,FXX,"0",,"","MULTIPOLYGON Z(((778970.7 6373993.2 425.9, 778967.2 6373993.3 425.9, 778967.2 6373992.2 425.9, 778964.1 6373992.3 425.9, 778964.2 6373988.7 425.9, 778966.8 6373988.6 425.9, 778967.8 6373989.2 425.9, 778971.8 6373987.9 425.9, 778971.9 6373987 425.9, 778979.3 6373986.7 425.9, 778979.5 6373986.7 425.9, 778979.4 6373991.7 425.9, 778971.7 6373992 425.9, 778971.7 6373993.1 425.9, 778970.7 6373993.2 425.9)))","LINESTRING (778964.1 6373986.7, 778979.5 6373993.3)"
BATIMENT0000000270364812,Indifférenciée,Indifférencié,,false,En service,true,2011-06-29 09:12:44.576,,2014-04-07 18:56:25.373,,,true,"",,"",BDParcellaire recalée,3.0,Pas de Z,9999.0,"",,,,,0.00,415.50,,,,,"",,,Cadastre,,TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010358;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",11017037,FXX,"0",,"","MULTIPOLYGON Z(((778970.3 6373981.8 -1000, 778969.8 6373981.4 -1000, 778972 6373978.8 -1000, 778974.3 6373981 -1000, 778971.9 6373982.9 -1000, 778970.3 6373981.8 -1000)))","LINESTRING (778969.8 6373978.8, 778974.3 6373982.9)"
BATIMENT0000000270368220,Indifférenciée,Indifférencié,,false,En service,true,2011-06-29 09:33:31.584,,2014-04-07 18:56:25.373,,,true,"",,"",BDParcellaire recalée,3.0,Pas de Z,9999.0,"",,,,,0.00,418.00,,,,,"",,,Cadastre,,TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010364;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",11017037,FXX,"0",,"","MULTIPOLYGON Z(((778981.4 6374007.3 -1000, 778983.1 6374007.2 -1000, 778983 6374012.4 -1000, 778981.3 6374012.2 -1000, 778981.4 6374007.3 -1000)))","LINESTRING (778981.3 6374007.2, 778983.1 6374012.4)"
BATIMENT0000000270368221,Indifférenciée,Indifférencié,,true,En service,true,2011-06-29 09:33:31.584,,2014-04-07 18:56:25.373,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,6.10,418.00,424.10,,,,"",,,Cadastre,,TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=-1;Type BDP=Construction légère;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",11017037,FXX,"0",,"","MULTIPOLYGON Z(((778978.8 6374010.3 424.1, 778978.9 6374009.5 424.1, 778978.9 6374007.4 424.1, 778980.3 6374007.3 424.1, 778981.4 6374007.3 424.1, 778981.3 6374012.2 424.1, 778980.2 6374012.2 424.1, 778978.8 6374012.3 424.1, 778978.8 6374010.3 424.1)))","LINESTRING (778978.8 6374007.3, 778981.4 6374012.3)"
BATIMENT0000000270368222,Indifférenciée,Indifférencié,,false,En service,true,2011-06-29 09:33:31.584,,2014-04-07 18:56:25.373,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,6.40,418.00,424.40,,,,"",,,Cadastre,,TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B011178;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",11017037,FXX,"0",,"","MULTIPOLYGON Z(((778973.5 6374018.7 424.4, 778974 6374010.5 424.4, 778978.8 6374010.3 424.4, 778978.8 6374012.3 424.4, 778978.6 6374018.2 424.4, 778973.5 6374018.7 424.4)))","LINESTRING (778973.5 6374010.3, 778978.8 6374018.7)"
BATIMENT0000000270368223,Indifférenciée,Indifférencié,,false,En service,false,2011-06-29 09:33:31.584,2017-01-24 15:35:59.665,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,7.25,420.10,427.35,427.56,428.53,423.60,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B011179;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",30460424,FXX,"0",,"","MULTIPOLYGON Z(((778962.8 6374005.3 427.3, 778962.7 6374008.6 427.3, 778964.2 6374008.4 427.3, 778964.2 6374012.7 427.3, 778969 6374012.4 427.3, 778969.4 6374005.5 427.3, 778962.8 6374005.3 427.3)))","LINESTRING (778962.7 6374005.3, 778969.4 6374012.7)"
BATIMENT0000000270368224,Indifférenciée,Indifférencié,,false,En service,false,2011-06-29 09:33:31.584,2017-01-24 15:35:59.665,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,7.70,421.80,429.50,430.04,430.08,425.80,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=0.5;TY=0.9;Id Parcelle=0480150000B010356;Type BDP=Bâtiment en dur;Anc. SG2D=Photogrammétrie;Anc. CLEABS=BATIMENT0000000099456544;,"",,,,"",30460424,FXX,"0",,"","MULTIPOLYGON Z(((778962.3 6374004.1 429.5, 778958.4 6374004.2 429.5, 778957.9 6374012.9 429.5, 778962.5 6374012.7 429.5, 778962.7 6374008.6 429.5, 778962.8 6374005.3 429.5, 778962.8 6374004.1 429.5, 778962.3 6374004.1 429.5)))","LINESTRING (778957.9 6374004.1, 778962.8 6374012.9)"
BATIMENT0000000277044877,Indifférenciée,Indifférencié,,false,En service,true,2011-07-13 09:05:36.475,,2014-12-18 17:06:41.777,,,true,"",,"",Orthophotographie,3.0,Pas de Z,9999.0,"",,,,,0.00,,,,,,"",,"",Imagerie aérienne,"","","",,,,"",12285202,FXX,"0",,"","MULTIPOLYGON Z(((812593.1 6971866.5 -1000, 812594.1 6971883 -1000, 812603.2 6971882.2 -1000, 812603 6971864.3 -1000, 812593.1 6971866.5 -1000)))","LINESTRING (812593.1 6971864.3, 812603.2 6971883)"
BATIMENT0000000284081836,Indifférenciée,Résidentiel,,false,En service,false,2011-08-05 14:05:28.980,2023-03-09 11:10:53.799,,1986-01-01,2022-10-15,true,"",MEL,MEL:138894,Fichier numérique métrique,2.5,Interpolation bâti BDTopo,2.5,"",1,2,"40","10",4.90,22.00,26.90,28.65,30.75,,"differentiel bati MEL 20221015 - modification geometrique, conservation des attributs y compris hauteur",,,Autre,,TA=1BDU-1BDP;TX=1;TY=-1;Id Parcelle=059360000AD010236;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000056761108;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""59360000AD0236-0090-0196--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""59360000AD0236"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"59360000AD0236","",,44020329,FXX,a60205633572c4dc8a6c3edbebb53537,,,"MULTIPOLYGON Z(((701401.6 7058060.7 26.9, 701408.7 7058063.6 26.9, 701406.7 7058068.8 26.9, 701408.1 7058069.3 26.9, 701403.6 7058080.9 26.9, 701395 7058077.9 26.9, 701401.6 7058060.7 26.9)))","LINESTRING (701395 7058059.9, 701410 7058080.9)"
BATIMENT0000000284081874,Indifférenciée,Résidentiel,,false,En service,false,2011-08-05 14:05:28.980,2023-03-09 11:10:53.799,,1914-01-01,2022-10-15,true,"",MEL,MEL:138885,Fichier numérique métrique,2.5,Corrélation,1.0,"",2,1,"40","10",6.95,20.30,27.25,45.25,47.41,20.50,"differentiel bati MEL 20221015 - modification geometrique, conservation des attributs y compris hauteur",,,Autre,,TA=1BDU-1BDP;TX=1;TY=0;Id Parcelle=059360000AD010248;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000056761048;,"{""fusion"": ""false"", ""classe_q"": ""C"", ""id_bati_ff"": ""59360000AD0248-0090-0238--A"", ""indice_app"": ""0.28"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""2"", ""id_par_ou_tup"": ""59360000AD0248"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""ACBA""}",C 0.3,"59360000AD0248",ADRNIVX_0000000268064370,,44020329,FXX,"4bba449f63f5fac4370beaf4e8ad5fee",,,"MULTIPOLYGON Z(((701370.9 7058085.6 27.3, 701358.1 7058081.3 27.3, 701359.8 7058076 27.3, 701363.1 7058077.1 27.3, 701366.6 7058067 27.3, 701376.4 7058070.6 27.3, 701370.9 7058085.6 27.3)))","LINESTRING (701358.1 7058067, 701377 7058085.6)"
BATIMENT0000000284082084,Indifférenciée,Indifférencié,,false,En service,false,2011-08-05 14:05:28.980,2023-03-09 11:10:53.799,,,2022-10-15,true,"",MEL,MEL:138916,Fichier numérique métrique,2.5,Corrélation,1.0,"",,,,,2.80,20.50,23.30,26.48,27.00,20.70,"differentiel bati MEL 20221015 - modification geometrique, conservation des attributs y compris hauteur",,,Autre,,TA=0BDU-1BDP;TX=0;TY=0;Id Parcelle=059360000AD010248;Type BDP=Bâtiment en dur;Anc. SG2D=;Anc. CLEABS=;,"",,,,,44020329,FXX,"78ae65610d6a4d9cbec43b616591057f",,,"MULTIPOLYGON Z(((701375.3 7058052 23.3, 701375.3 7058052.3 23.3, 701375.2 7058052.3 23.3, 701375.4 7058055 23.3, 701375.6 7058058 23.3, 701376.3 7058057.8 23.3, 701376.7 7058063.3 23.3, 701378.7 7058064 23.3, 701377.5 7058067.6 23.3, 701371.9 7058065.7 23.3, 701372.5 7058063.4 23.3, 701374.3 7058063.4 23.3, 701374.1 7058060.5 23.3, 701368.4 7058060.6 23.3, 701368.3 7058054.5 23.3, 701368.2 7058052.5 23.3, 701368.5 7058052.4 23.3, 701368.5 7058052.6 23.3, 701375 7058052.1 23.3, 701375 7058052 23.3, 701375.3 7058052 23.3)))","LINESTRING (701368.2 7058052, 701379 7058068.2)"
BATIMENT0000000288869565,Indifférenciée,Indifférencié,,false,En service,false,2011-09-12 16:21:37.669,2019-02-05 02:56:19.571,,,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,3.30,14.10,17.40,20.19,20.57,14.50,,,,Cadastre,,TA=NBDU-MBDP;TX=-1;TY=2;Id Parcelle=0594630000C030171;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000056626754/BATIMENT0000000056626772/BATIMENT0000000056626777/BATIMENT0000000056626783;,"",,,,,35197101,FXX,e0d3e390f1b7ad0160b0bee237330cec,,,"MULTIPOLYGON Z(((652873 7092817.1 17.4, 652868.3 7092815.3 17.4, 652872.2 7092805.4 17.4, 652872.7 7092804.1 17.4, 652873.5 7092801.9 17.4, 652878.2 7092803.7 17.4, 652877.3 7092805.6 17.4, 652873 7092817.1 17.4)))","LINESTRING (652868.3 7092801.9, 652878.2 7092817.1)"
BATIMENT0000000288869566,Indifférenciée,Résidentiel,,false,En service,false,2011-09-12 16:21:37.669,2019-06-28 08:42:52.276,,1880-01-01,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,2,"40","10",4.90,14.10,19.00,22.00,22.75,14.98,,,,Cadastre,,TA=NBDU-MBDP;TX=-1;TY=2;Id Parcelle=0594630000C030171;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000056626754/BATIMENT0000000056626772/BATIMENT0000000056626777/BATIMENT0000000056626783;,"{""fusion"": ""false"", ""classe_q"": ""B"", ""id_bati_ff"": ""594630000C0171-0140-0009--A"", ""indice_app"": ""0.69"", ""nb_bati_ff"": ""2"", ""nb_bati_bdt"": ""3"", ""id_par_ou_tup"": ""594630000C0171"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""AACA""}",B 0.7,"594630000C0171",ADRNIVX_0000000267671308,,35809342,FXX,"68b6c663f9eebd971621bc84ba44c902",,,"MULTIPOLYGON Z(((652887.8 7092789.8 19, 652883.3 7092803.5 19, 652882.1 7092807.4 19, 652878.5 7092806 19, 652879.8 7092802.1 19, 652880.4 7092802.3 19, 652884.2 7092790.4 19, 652878.4 7092788.5 19, 652879.4 7092785.2 19, 652880.1 7092783 19, 652880.9 7092780.4 19, 652889.9 7092783.5 19, 652889.4 7092785 19, 652887.8 7092789.8 19)))","LINESTRING (652878.4 7092780.4, 652889.9 7092807.4)"
BATIMENT0000000288869567,Indifférenciée,Résidentiel,,false,En service,false,2011-09-12 16:21:37.669,2019-06-28 08:42:52.276,,1880-01-01,,true,"",,,BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,2,"40","10",4.60,14.10,18.70,21.96,22.72,14.52,,,,Cadastre,,TA=NBDU-MBDP;TX=-1;TY=2;Id Parcelle=0594630000C031363;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000056626754/BATIMENT0000000056626772/BATIMENT0000000056626777/BATIMENT0000000056626783;,"{""fusion"": ""false"", ""classe_q"": ""C"", ""id_bati_ff"": ""594630000C1363-0140-0007--E"", ""indice_app"": ""0.53"", ""nb_bati_ff"": ""4"", ""nb_bati_bdt"": ""2"", ""id_par_ou_tup"": ""594630000C1363"", ""nb_ff_non_app"": ""1"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0"", ""indice_detaille"": ""ABCA""}",C 0.5,"594630000C1363",ADRNIVX_0000000267671306,,35809342,FXX,af87bfd67a60124aafd3139bd25cfead,,,"MULTIPOLYGON Z(((652870.5 7092787.5 18.7, 652865.7 7092785.2 18.7, 652866.6 7092783.7 18.7, 652871 7092776.1 18.7, 652871.9 7092776.5 18.7, 652874.4 7092777.8 18.7, 652876.3 7092778.8 18.7, 652880.9 7092780.4 18.7, 652880.1 7092783 18.7, 652879.4 7092785.2 18.7, 652878.4 7092788.5 18.7, 652878 7092789.7 18.7, 652877.2 7092792.3 18.7, 652876.8 7092793.5 18.7, 652874.7 7092798.9 18.7, 652873.7 7092801.5 18.7, 652873.5 7092801.9 18.7, 652872.7 7092804.1 18.7, 652870.6 7092803.5 18.7, 652870.7 7092802.7 18.7, 652870 7092802.5 18.7, 652873.1 7092793.8 18.7, 652874 7092794.2 18.7, 652876 7092788.8 18.7, 652873.7 7092787.7 18.7, 652873.1 7092788.8 18.7, 652870.5 7092787.5 18.7)))","LINESTRING (652865.7 7092776.1, 652880.9 7092804.1)"
